Fragment_length	Missing_sites	CCGG-CCGG	CCGG-GCGC	GCGC-GCGC	Sum
13781	0	0	1	0	1
13782	0	1	0	0	1
13783	0	1	0	0	1
13785	0	1	0	0	1
13786	0	0	1	1	2
13787	0	2	0	0	2
13789	0	1	0	1	2
13791	0	1	1	1	3
13793	0	0	0	1	1
13795	0	0	2	0	2
13799	0	0	1	0	1
13800	0	1	0	0	1
13801	0	1	0	0	1
13803	0	0	2	1	3
13804	0	0	0	1	1
13806	0	1	0	0	1
13807	0	1	2	0	3
13808	0	1	0	0	1
13810	0	0	2	1	3
13811	0	1	0	0	1
13812	0	0	2	1	3
13816	0	0	0	1	1
13818	0	0	0	1	1
13819	0	0	0	1	1
13820	0	0	0	1	1
13821	0	1	0	2	3
13822	0	1	1	0	2
13823	0	0	1	1	2
13825	0	1	0	0	1
13826	0	0	1	0	1
13827	0	0	3	1	4
13828	0	2	1	0	3
13829	0	0	1	0	1
13831	0	0	2	0	2
13834	0	1	0	0	1
13835	0	0	1	0	1
13836	0	0	0	1	1
13837	0	1	0	0	1
13839	0	1	1	0	2
13841	0	1	0	0	1
13844	0	0	1	0	1
13846	0	1	1	0	2
13847	0	1	2	0	3
13849	0	0	1	0	1
13850	0	0	1	0	1
13853	0	1	1	0	2
13854	0	0	0	1	1
13855	0	1	1	0	2
13856	0	1	0	0	1
13857	0	0	1	0	1
13858	0	0	1	0	1
13862	0	1	0	0	1
13864	0	0	1	0	1
13865	0	0	1	0	1
13866	0	1	0	0	1
13867	0	0	3	0	3
13871	0	1	0	0	1
13873	0	1	1	0	2
13874	0	0	1	0	1
13875	0	1	0	0	1
13877	0	1	1	0	2
13878	0	0	1	0	1
13879	0	2	0	0	2
13881	0	1	0	0	1
13883	0	0	1	0	1
13885	0	0	0	1	1
13886	0	0	2	0	2
13887	0	1	0	0	1
13888	0	1	0	0	1
13891	0	0	0	1	1
13892	0	0	1	0	1
13894	0	0	1	0	1
13895	0	0	1	1	2
13898	0	0	1	0	1
13899	0	0	0	1	1
13900	0	0	1	0	1
13904	0	0	2	0	2
13905	0	0	1	0	1
13906	0	2	1	0	3
13907	0	0	1	0	1
13908	0	0	0	1	1
13909	0	1	0	0	1
13910	0	0	0	1	1
13912	0	1	0	0	1
13913	0	1	0	0	1
13914	0	1	1	0	2
13915	0	0	2	2	4
13916	0	0	1	1	2
13917	0	0	0	2	2
13918	0	0	0	1	1
13920	0	2	0	1	3
13921	0	0	1	0	1
13922	0	1	0	0	1
13923	0	1	2	0	3
13924	0	0	1	0	1
13925	0	1	0	0	1
13928	0	0	0	1	1
13929	0	1	2	0	3
13930	0	1	0	0	1
13931	0	0	1	1	2
13932	0	1	2	0	3
13937	0	2	1	0	3
13938	0	0	0	1	1
13939	0	0	1	0	1
13940	0	0	1	0	1
13943	0	2	0	0	2
13944	0	0	1	0	1
13947	0	0	2	0	2
13949	0	0	1	0	1
13950	0	0	1	0	1
13951	0	0	1	0	1
13952	0	0	1	0	1
13954	0	0	1	0	1
13956	0	0	1	1	2
13958	0	0	2	0	2
13959	0	2	0	0	2
13960	0	1	1	1	3
13963	0	0	1	0	1
13964	0	0	0	1	1
13965	0	2	0	1	3
13966	0	0	0	1	1
13968	0	1	2	0	3
13969	0	1	0	0	1
13970	0	0	2	0	2
13971	0	1	0	0	1
13972	0	1	0	0	1
13973	0	0	1	0	1
13975	0	1	0	0	1
13977	0	1	0	0	1
13979	0	0	1	1	2
13980	0	0	1	1	2
13981	0	0	1	0	1
13983	0	0	0	1	1
13984	0	0	1	1	2
13985	0	1	0	1	2
13992	0	1	0	0	1
13994	0	1	0	0	1
13995	0	0	0	1	1
13996	0	0	1	0	1
13997	0	0	1	0	1
13999	0	0	1	0	1
14000	0	0	1	0	1
14001	0	1	0	0	1
14004	0	0	1	1	2
14005	0	0	1	1	2
14006	0	1	1	0	2
14007	0	2	0	0	2
14011	0	1	1	1	3
14013	0	1	0	0	1
14016	0	0	0	1	1
14018	0	0	0	1	1
14019	0	1	1	0	2
14022	0	1	1	0	2
14026	0	1	0	0	1
14027	0	0	0	1	1
14028	0	1	1	0	2
14029	0	0	1	0	1
14030	0	1	0	0	1
14032	0	1	0	0	1
14033	0	0	1	0	1
14034	0	1	1	0	2
14035	0	1	0	1	2
14036	0	1	0	0	1
14039	0	0	0	1	1
14041	0	1	0	1	2
14042	0	0	2	0	2
14043	0	0	2	0	2
14044	0	0	1	0	1
14046	0	0	1	0	1
14047	0	1	1	0	2
14048	0	0	1	0	1
14049	0	1	0	0	1
14050	0	0	1	0	1
14051	0	0	0	1	1
14053	0	1	1	0	2
14054	0	1	0	0	1
14056	0	0	1	0	1
14057	0	2	1	0	3
14059	0	1	0	0	1
14061	0	1	0	0	1
14063	0	1	1	0	2
14067	0	0	2	0	2
14068	0	1	0	0	1
14069	0	1	0	0	1
14070	0	1	2	0	3
14072	0	2	1	0	3
14073	0	0	0	1	1
14074	0	0	1	0	1
14076	0	0	1	1	2
14077	0	1	0	0	1
14080	0	0	1	2	3
14081	0	0	2	1	3
14082	0	1	0	0	1
14083	0	0	1	0	1
14086	0	1	0	0	1
14088	0	1	0	0	1
14091	0	0	1	0	1
14092	0	1	0	0	1
14093	0	0	0	1	1
14094	0	1	0	0	1
14095	0	0	1	0	1
14096	0	1	1	0	2
14097	0	0	1	0	1
14098	0	1	1	0	2
14099	0	0	0	1	1
14102	0	1	0	0	1
14104	0	1	1	0	2
14105	0	1	0	0	1
14107	0	0	1	0	1
14109	0	0	0	1	1
14110	0	1	2	0	3
14112	0	0	2	0	2
14113	0	1	0	1	2
14116	0	1	0	0	1
14119	0	1	0	0	1
14120	0	0	1	1	2
14122	0	1	0	0	1
14123	0	1	1	0	2
14124	0	1	0	0	1
14125	0	0	1	0	1
14127	0	1	0	0	1
14128	0	1	0	0	1
14132	0	1	0	0	1
14133	0	1	1	0	2
14138	0	0	1	1	2
14143	0	1	1	0	2
14146	0	0	1	0	1
14147	0	2	0	0	2
14151	0	0	1	0	1
14156	0	0	0	1	1
14158	0	0	1	0	1
14159	0	2	1	0	3
14160	0	2	0	0	2
14162	0	0	2	0	2
14167	0	1	0	0	1
14168	0	1	0	0	1
14170	0	0	0	1	1
14172	0	1	0	0	1
14173	0	1	0	1	2
14174	0	0	1	0	1
14176	0	0	1	0	1
14179	0	0	1	0	1
14180	0	1	1	0	2
14181	0	1	2	0	3
14182	0	0	2	0	2
14183	0	1	0	1	2
14184	0	0	2	0	2
14187	0	1	0	0	1
14188	0	1	0	0	1
14189	0	1	0	0	1
14191	0	2	0	0	2
14193	0	0	0	1	1
14194	0	0	1	1	2
14195	0	0	2	1	3
14196	0	0	1	0	1
14198	0	1	0	0	1
14199	0	0	2	0	2
14200	0	1	0	0	1
14203	0	0	1	0	1
14204	0	1	1	1	3
14206	0	0	1	0	1
14208	0	1	0	0	1
14212	0	3	0	0	3
14215	0	1	2	0	3
14216	0	0	1	0	1
14217	0	0	2	0	2
14218	0	1	0	0	1
14220	0	1	0	1	2
14221	0	2	1	0	3
14222	0	0	0	1	1
14223	0	0	1	1	2
14226	0	0	1	0	1
14227	0	1	0	0	1
14231	0	1	1	0	2
14232	0	1	1	0	2
14233	0	1	0	0	1
14234	0	2	0	0	2
14235	0	0	1	0	1
14236	0	1	1	0	2
14240	0	0	1	0	1
14241	0	0	2	0	2
14243	0	0	1	0	1
14244	0	0	2	0	2
14245	0	0	0	1	1
14246	0	0	0	1	1
14248	0	0	1	0	1
14249	0	0	1	0	1
14250	0	2	2	0	4
14251	0	0	1	0	1
14253	0	0	1	0	1
14255	0	0	1	1	2
14256	0	0	1	0	1
14257	0	2	0	0	2
14258	0	1	2	0	3
14259	0	0	1	0	1
14260	0	0	1	0	1
14263	0	0	2	0	2
14264	0	1	0	0	1
14267	0	0	0	1	1
14268	0	0	0	1	1
14270	0	0	0	3	3
14272	0	0	1	0	1
14273	0	1	0	1	2
14274	0	1	0	0	1
14275	0	1	0	0	1
14280	0	0	1	0	1
14281	0	0	1	0	1
14282	0	0	1	0	1
14284	0	0	1	0	1
14285	0	0	0	1	1
14286	0	0	1	0	1
14287	0	2	2	0	4
14288	0	1	1	0	2
14289	0	0	1	0	1
14292	0	0	0	1	1
14294	0	1	1	0	2
14295	0	2	1	2	5
14298	0	0	1	0	1
14300	0	2	0	0	2
14301	0	1	0	0	1
14302	0	0	0	1	1
14303	0	1	0	0	1
14304	0	0	0	1	1
14306	0	0	1	0	1
14307	0	1	0	0	1
14309	0	0	1	0	1
14311	0	1	0	0	1
14312	0	0	1	0	1
14313	0	1	0	0	1
14314	0	0	1	0	1
14315	0	1	0	1	2
14316	0	0	2	0	2
14317	0	1	0	0	1
14319	0	0	2	0	2
14320	0	1	0	0	1
14321	0	0	2	0	2
14322	0	1	0	1	2
14323	0	1	0	1	2
14324	0	0	1	0	1
14325	0	1	0	0	1
14326	0	1	1	0	2
14332	0	0	1	0	1
14333	0	0	1	0	1
14334	0	2	0	0	2
14336	0	0	2	0	2
14337	0	0	1	0	1
14338	0	0	1	0	1
14339	0	0	0	1	1
14340	0	0	1	0	1
14341	0	0	0	1	1
14343	0	1	0	0	1
14346	0	0	2	0	2
14347	0	1	1	0	2
14348	0	0	1	0	1
14350	0	0	0	1	1
14352	0	1	0	0	1
14355	0	1	1	1	3
14356	0	1	0	0	1
14357	0	0	2	0	2
14364	0	1	1	0	2
14366	0	0	1	0	1
14368	0	1	0	0	1
14369	0	0	1	0	1
14374	0	0	0	1	1
14378	0	0	0	1	1
14379	0	0	1	1	2
14380	0	2	1	0	3
14381	0	1	0	0	1
14382	0	0	1	0	1
14383	0	1	0	0	1
14385	0	0	1	0	1
14386	0	1	0	0	1
14389	0	0	1	0	1
14390	0	1	1	0	2
14394	0	1	1	0	2
14397	0	0	1	0	1
14398	0	0	2	1	3
14400	0	1	0	0	1
14402	0	1	0	0	1
14403	0	0	0	1	1
14410	0	0	0	1	1
14421	0	2	0	0	2
14425	0	0	1	0	1
14426	0	1	0	0	1
14427	0	1	2	0	3
14429	0	0	1	0	1
14430	0	1	0	0	1
14433	0	1	1	0	2
14434	0	0	2	0	2
14435	0	1	2	1	4
14440	0	0	1	0	1
14442	0	1	0	0	1
14443	0	1	0	0	1
14448	0	0	1	0	1
14449	0	0	1	0	1
14451	0	1	0	0	1
14453	0	2	0	0	2
14458	0	1	0	0	1
14461	0	1	0	0	1
14462	0	1	0	0	1
14464	0	1	0	0	1
14466	0	1	1	0	2
14467	0	1	0	0	1
14470	0	1	0	0	1
14472	0	0	1	0	1
14473	0	0	1	0	1
14476	0	0	1	0	1
14477	0	1	0	0	1
14478	0	1	0	0	1
14479	0	0	2	0	2
14480	0	1	0	0	1
14482	0	1	0	0	1
14483	0	0	1	0	1
14484	0	1	0	0	1
14485	0	1	1	0	2
14486	0	0	1	0	1
14487	0	1	1	1	3
14491	0	0	1	0	1
14492	0	0	1	0	1
14495	0	1	0	0	1
14496	0	0	1	0	1
14497	0	0	1	0	1
14499	0	0	1	0	1
14501	0	1	0	0	1
14503	0	0	0	1	1
14504	0	0	0	1	1
14505	0	0	0	1	1
14507	0	0	1	0	1
14508	0	1	0	0	1
14509	0	1	2	0	3
14510	0	0	1	0	1
14511	0	1	0	0	1
14512	0	0	3	0	3
14513	0	1	0	0	1
14514	0	1	1	0	2
14518	0	1	0	0	1
14519	0	1	0	0	1
14521	0	1	0	0	1
14522	0	1	0	0	1
14525	0	1	0	0	1
14526	0	0	0	1	1
14527	0	0	0	1	1
14528	0	1	0	0	1
14533	0	0	1	0	1
14534	0	1	0	0	1
14535	0	0	0	1	1
14538	0	0	1	0	1
14540	0	1	0	0	1
14541	0	2	0	0	2
14542	0	0	1	0	1
14544	0	0	2	0	2
14545	0	1	0	0	1
14547	0	0	1	0	1
14550	0	0	0	1	1
14551	0	1	0	0	1
14553	0	1	2	0	3
14554	0	1	0	0	1
14556	0	0	1	0	1
14557	0	0	1	0	1
14558	0	1	2	0	3
14559	0	0	0	1	1
14561	0	1	0	0	1
14562	0	0	1	0	1
14563	0	1	1	0	2
14564	0	1	0	1	2
14569	0	0	1	0	1
14570	0	0	1	0	1
14571	0	1	0	0	1
14574	0	0	0	1	1
14575	0	1	0	1	2
14577	0	0	2	0	2
14578	0	0	0	1	1
14581	0	2	1	0	3
14582	0	0	0	1	1
14584	0	1	0	0	1
14585	0	0	2	0	2
14586	0	2	0	0	2
14588	0	0	1	0	1
14590	0	3	0	0	3
14591	0	0	1	0	1
14592	0	1	0	2	3
14593	0	1	0	0	1
14594	0	2	0	0	2
14600	0	0	1	0	1
14602	0	1	0	0	1
14603	0	0	1	0	1
14604	0	0	2	0	2
14605	0	1	2	1	4
14607	0	1	3	0	4
14609	0	1	0	0	1
14610	0	1	2	0	3
14612	0	1	0	0	1
14616	0	0	0	1	1
14617	0	1	0	0	1
14619	0	1	0	0	1
14621	0	0	1	0	1
14625	0	0	2	0	2
14626	0	0	0	1	1
14629	0	1	0	0	1
14630	0	2	0	0	2
14631	0	0	1	0	1
14632	0	1	0	0	1
14634	0	1	0	0	1
14635	0	0	1	0	1
14636	0	0	1	0	1
14639	0	1	2	0	3
14642	0	0	1	0	1
14645	0	0	1	0	1
14651	0	0	1	2	3
14656	0	0	1	0	1
14660	0	1	2	1	4
14662	0	1	0	0	1
14663	0	1	0	0	1
14664	0	0	1	0	1
14665	0	1	0	0	1
14666	0	1	0	0	1
14668	0	0	0	1	1
14672	0	1	3	0	4
14674	0	1	2	0	3
14675	0	0	1	0	1
14677	0	0	2	0	2
14678	0	0	2	0	2
14679	0	0	2	0	2
14683	0	0	2	1	3
14684	0	1	0	0	1
14685	0	0	1	0	1
14692	0	0	1	0	1
14694	0	0	2	0	2
14699	0	1	0	0	1
14700	0	1	0	0	1
14701	0	0	1	0	1
14703	0	1	0	0	1
14704	0	0	2	0	2
14705	0	0	2	0	2
14706	0	0	2	1	3
14711	0	0	1	0	1
14714	0	0	0	1	1
14715	0	1	0	0	1
14718	0	0	1	0	1
14719	0	1	1	0	2
14721	0	1	0	0	1
14723	0	0	0	1	1
14726	0	0	1	0	1
14728	0	2	0	0	2
14729	0	0	1	0	1
14731	0	0	1	0	1
14732	0	0	1	0	1
14733	0	1	0	0	1
14736	0	0	1	0	1
14737	0	1	0	1	2
14742	0	0	1	0	1
14744	0	0	2	0	2
14751	0	0	1	0	1
14753	0	2	0	0	2
14757	0	1	0	0	1
14760	0	0	1	0	1
14761	0	1	0	0	1
14765	0	0	2	0	2
14769	0	1	0	0	1
14772	0	1	1	0	2
14774	0	0	1	0	1
14776	0	0	1	0	1
14777	0	1	0	0	1
14778	0	1	0	0	1
14779	0	2	1	0	3
14781	0	0	1	0	1
14786	0	0	1	0	1
14787	0	1	0	0	1
14788	0	0	1	0	1
14789	0	1	0	0	1
14790	0	0	1	0	1
14791	0	2	0	1	3
14792	0	1	0	1	2
14798	0	0	2	0	2
14801	0	0	1	0	1
14802	0	0	1	0	1
14803	0	1	1	0	2
14804	0	1	1	0	2
14807	0	0	2	0	2
14809	0	0	1	0	1
14811	0	0	1	0	1
14812	0	1	0	0	1
14815	0	0	1	0	1
14816	0	0	1	0	1
14817	0	1	1	0	2
14818	0	1	0	0	1
14819	0	1	0	0	1
14821	0	0	1	0	1
14822	0	0	1	0	1
14826	0	1	0	0	1
14827	0	0	1	0	1
14828	0	1	0	0	1
14830	0	0	1	0	1
14831	0	0	2	0	2
14836	0	0	1	0	1
14841	0	0	1	0	1
14843	0	1	1	0	2
14845	0	0	1	0	1
14846	0	1	1	0	2
14847	0	0	1	0	1
14854	0	1	0	0	1
14855	0	0	2	0	2
14860	0	0	1	0	1
14864	0	1	0	0	1
14868	0	1	1	2	4
14870	0	1	0	0	1
14871	0	1	0	0	1
14873	0	1	0	0	1
14875	0	2	0	0	2
14876	0	0	1	1	2
14877	0	1	0	0	1
14878	0	0	0	1	1
14880	0	0	1	0	1
14881	0	0	1	0	1
14883	0	2	0	0	2
14884	0	1	1	0	2
14886	0	0	1	0	1
14889	0	0	1	0	1
14891	0	1	0	0	1
14892	0	1	0	0	1
14898	0	0	1	0	1
14901	0	0	1	0	1
14902	0	1	0	1	2
14905	0	0	1	0	1
14906	0	1	0	0	1
14908	0	1	0	0	1
14909	0	0	1	1	2
14910	0	0	1	0	1
14911	0	0	1	0	1
14914	0	0	1	0	1
14915	0	0	0	1	1
14916	0	0	1	0	1
14919	0	0	1	0	1
14921	0	1	1	0	2
14922	0	1	1	0	2
14925	0	0	1	0	1
14926	0	1	1	0	2
14928	0	1	0	1	2
14929	0	1	0	0	1
14931	0	1	0	1	2
14936	0	3	0	1	4
14937	0	1	0	0	1
14938	0	0	1	0	1
14939	0	0	2	0	2
14940	0	0	2	0	2
14941	0	1	0	0	1
14942	0	0	1	0	1
14944	0	0	1	1	2
14945	0	0	1	0	1
14948	0	1	0	0	1
14949	0	1	0	0	1
14950	0	1	0	0	1
14955	0	1	0	0	1
14957	0	0	1	0	1
14958	0	0	1	0	1
14966	0	1	0	0	1
14968	0	1	0	0	1
14971	0	0	1	1	2
14973	0	1	0	0	1
14976	0	0	0	1	1
14979	0	0	1	0	1
14982	0	1	0	0	1
14984	0	0	1	0	1
14987	0	1	0	0	1
14988	0	0	0	1	1
14990	0	1	0	0	1
14992	0	1	0	0	1
14994	0	0	2	0	2
14996	0	1	0	0	1
14997	0	0	0	1	1
15001	0	0	1	0	1
15002	0	0	1	0	1
15003	0	1	1	0	2
15005	0	1	0	0	1
15008	0	0	1	0	1
15010	0	1	0	0	1
15011	0	0	1	0	1
15012	0	0	1	0	1
15014	0	1	0	0	1
15015	0	0	0	1	1
15016	0	0	1	0	1
15019	0	0	1	0	1
15022	0	0	3	0	3
15024	0	1	0	0	1
15027	0	0	1	0	1
15028	0	1	0	0	1
15030	0	0	1	0	1
15038	0	1	0	1	2
15039	0	0	1	0	1
15040	0	1	0	0	1
15042	0	0	1	0	1
15050	0	0	2	0	2
15051	0	0	1	0	1
15052	0	0	1	0	1
15060	0	0	1	0	1
15061	0	2	1	0	3
15063	0	2	0	0	2
15064	0	0	1	0	1
15065	0	0	1	0	1
15067	0	1	0	0	1
15068	0	1	1	0	2
15069	0	1	0	0	1
15070	0	1	0	1	2
15073	0	0	1	0	1
15075	0	1	0	0	1
15077	0	1	0	0	1
15079	0	1	0	0	1
15081	0	1	2	0	3
15085	0	2	0	0	2
15089	0	0	2	0	2
15090	0	0	1	0	1
15091	0	0	1	0	1
15093	0	1	0	0	1
15095	0	0	0	1	1
15096	0	2	0	0	2
15101	0	0	1	1	2
15104	0	0	1	0	1
15108	0	1	0	0	1
15110	0	1	0	0	1
15113	0	0	0	1	1
15115	0	0	1	0	1
15117	0	1	0	0	1
15118	0	1	0	0	1
15119	0	0	1	0	1
15120	0	0	1	0	1
15122	0	0	1	0	1
15129	0	1	0	0	1
15130	0	1	0	0	1
15131	0	2	0	1	3
15135	0	1	1	0	2
15136	0	1	0	0	1
15138	0	0	1	0	1
15139	0	0	2	0	2
15141	0	0	1	0	1
15142	0	0	1	0	1
15145	0	1	0	0	1
15149	0	0	1	0	1
15151	0	0	1	0	1
15158	0	0	1	0	1
15163	0	0	1	0	1
15166	0	0	0	2	2
15169	0	1	0	0	1
15175	0	0	0	1	1
15177	0	0	1	0	1
15181	0	0	1	0	1
15184	0	1	1	0	2
15185	0	0	1	1	2
15186	0	0	1	1	2
15187	0	1	1	0	2
15188	0	0	1	0	1
15194	0	0	1	0	1
15198	0	1	0	0	1
15201	0	0	1	0	1
15202	0	1	0	0	1
15205	0	1	0	0	1
15208	0	1	0	0	1
15211	0	0	1	0	1
15216	0	1	1	0	2
15218	0	0	1	0	1
15219	0	0	2	0	2
15220	0	0	1	0	1
15221	0	0	0	1	1
15223	0	0	1	0	1
15226	0	1	0	1	2
15227	0	1	0	0	1
15230	0	0	0	1	1
15232	0	0	1	0	1
15234	0	0	1	0	1
15235	0	1	0	0	1
15237	0	1	0	0	1
15238	0	0	1	0	1
15239	0	1	0	0	1
15243	0	0	0	1	1
15244	0	1	1	0	2
15249	0	1	1	0	2
15250	0	1	0	0	1
15254	0	0	1	0	1
15256	0	1	0	1	2
15262	0	1	0	0	1
15263	0	0	1	0	1
15267	0	0	0	1	1
15270	0	0	2	0	2
15271	0	0	1	0	1
15272	0	1	0	0	1
15273	0	1	1	0	2
15274	0	0	1	0	1
15275	0	1	1	0	2
15276	0	1	0	0	1
15279	0	0	0	1	1
15281	0	1	1	0	2
15283	0	0	0	1	1
15284	0	0	1	0	1
15286	0	1	1	0	2
15289	0	0	1	1	2
15291	0	2	0	0	2
15292	0	0	1	0	1
15294	0	1	0	0	1
15295	0	1	1	0	2
15297	0	0	1	0	1
15298	0	1	0	0	1
15300	0	0	0	1	1
15305	0	0	1	0	1
15310	0	1	1	1	3
15311	0	1	0	0	1
15312	0	0	1	0	1
15314	0	0	2	0	2
15315	0	1	1	1	3
15316	0	0	1	0	1
15320	0	1	1	0	2
15322	0	0	1	0	1
15323	0	0	1	0	1
15325	0	0	1	1	2
15326	0	0	1	0	1
15330	0	1	0	0	1
15331	0	1	0	0	1
15332	0	0	1	0	1
15333	0	0	0	1	1
15336	0	0	2	0	2
15337	0	1	0	1	2
15338	0	0	1	0	1
15340	0	0	0	1	1
15343	0	1	0	0	1
15347	0	1	0	0	1
15349	0	0	1	0	1
15350	0	0	1	0	1
15352	0	1	0	0	1
15353	0	0	1	0	1
15358	0	0	0	1	1
15359	0	1	1	0	2
15360	0	1	0	0	1
15361	0	0	1	0	1
15363	0	1	1	0	2
15370	0	0	1	0	1
15371	0	0	0	1	1
15372	0	1	1	0	2
15373	0	1	0	0	1
15375	0	1	0	0	1
15376	0	1	0	0	1
15379	0	1	0	0	1
15384	0	0	1	0	1
15386	0	0	1	0	1
15387	0	0	1	0	1
15394	0	1	1	0	2
15397	0	1	1	0	2
15400	0	0	1	0	1
15401	0	1	1	0	2
15405	0	1	0	0	1
15409	0	0	3	0	3
15412	0	0	0	1	1
15414	0	0	1	0	1
15415	0	1	0	0	1
15420	0	0	1	0	1
15421	0	1	0	0	1
15422	0	0	1	0	1
15423	0	0	2	0	2
15426	0	0	1	0	1
15428	0	0	1	0	1
15429	0	0	1	0	1
15431	0	1	1	0	2
15433	0	0	1	0	1
15438	0	0	1	0	1
15440	0	0	1	1	2
15444	0	1	0	0	1
15446	0	0	2	0	2
15452	0	0	1	0	1
15455	0	1	0	0	1
15456	0	0	0	1	1
15458	0	2	0	0	2
15460	0	1	2	0	3
15461	0	1	0	0	1
15462	0	1	0	0	1
15470	0	1	0	0	1
15471	0	0	2	0	2
15472	0	0	1	0	1
15475	0	0	0	1	1
15476	0	1	0	0	1
15478	0	1	0	0	1
15482	0	1	1	0	2
15484	0	1	0	0	1
15485	0	2	0	0	2
15488	0	2	0	0	2
15489	0	1	0	0	1
15490	0	0	1	0	1
15492	0	0	1	0	1
15498	0	0	1	0	1
15499	0	0	0	2	2
15500	0	0	1	0	1
15501	0	1	0	0	1
15504	0	1	0	0	1
15506	0	0	1	0	1
15509	0	1	0	0	1
15515	0	0	1	0	1
15516	0	0	1	0	1
15517	0	0	0	1	1
15523	0	0	1	0	1
15525	0	0	0	1	1
15528	0	1	0	0	1
15529	0	0	1	0	1
15530	0	0	1	0	1
15533	0	0	1	0	1
15535	0	0	1	1	2
15538	0	1	0	0	1
15540	0	0	1	0	1
15541	0	0	1	0	1
15544	0	1	0	0	1
15545	0	0	2	1	3
15546	0	0	1	0	1
15547	0	0	1	0	1
15548	0	1	0	0	1
15549	0	1	0	0	1
15550	0	1	0	0	1
15551	0	1	0	0	1
15552	0	0	2	0	2
15553	0	1	1	0	2
15555	0	0	1	0	1
15556	0	0	0	1	1
15558	0	0	1	0	1
15561	0	1	0	0	1
15562	0	0	1	0	1
15563	0	1	0	0	1
15564	0	0	1	0	1
15565	0	1	1	0	2
15566	0	1	0	0	1
15568	0	0	0	2	2
15573	0	0	1	0	1
15578	0	1	0	0	1
15579	0	1	0	0	1
15583	0	1	0	0	1
15584	0	0	0	1	1
15586	0	1	0	0	1
15588	0	0	4	0	4
15589	0	0	1	0	1
15591	0	2	0	0	2
15592	0	1	0	0	1
15594	0	1	0	1	2
15595	0	0	1	0	1
15596	0	1	0	0	1
15598	0	0	1	0	1
15602	0	0	0	1	1
15603	0	1	0	0	1
15611	0	1	0	0	1
15614	0	0	0	1	1
15615	0	0	1	0	1
15617	0	0	1	1	2
15619	0	1	0	1	2
15620	0	2	0	0	2
15621	0	0	1	0	1
15622	0	0	1	0	1
15623	0	1	0	0	1
15624	0	0	1	0	1
15625	0	1	0	0	1
15629	0	1	0	0	1
15634	0	0	1	0	1
15635	0	0	1	1	2
15637	0	1	1	0	2
15638	0	0	1	0	1
15640	0	1	0	0	1
15641	0	0	1	0	1
15642	0	1	0	0	1
15644	0	0	0	1	1
15646	0	0	1	0	1
15647	0	0	1	0	1
15648	0	2	0	0	2
15650	0	1	1	0	2
15651	0	0	0	1	1
15656	0	0	1	0	1
15658	0	1	0	0	1
15660	0	0	1	0	1
15662	0	0	0	1	1
15667	0	1	0	0	1
15670	0	0	1	0	1
15671	0	1	0	0	1
15673	0	0	1	0	1
15674	0	1	0	1	2
15677	0	0	0	2	2
15678	0	1	0	0	1
15679	0	0	1	0	1
15681	0	0	0	1	1
15685	0	1	0	0	1
15686	0	0	1	0	1
15688	0	1	1	0	2
15689	0	0	1	0	1
15701	0	0	1	0	1
15705	0	0	1	0	1
15710	0	0	1	0	1
15713	0	0	1	0	1
15716	0	0	1	0	1
15718	0	0	1	0	1
15721	0	0	1	0	1
15722	0	1	0	0	1
15723	0	0	0	1	1
15724	0	0	1	0	1
15729	0	0	1	0	1
15730	0	0	0	1	1
15733	0	0	1	0	1
15734	0	0	1	0	1
15737	0	1	0	0	1
15738	0	0	0	1	1
15740	0	1	1	0	2
15743	0	0	0	2	2
15744	0	0	1	0	1
15746	0	2	0	0	2
15749	0	0	0	1	1
15751	0	1	0	0	1
15754	0	1	0	0	1
15759	0	0	1	0	1
15760	0	0	1	0	1
15763	0	1	0	1	2
15766	0	1	1	0	2
15769	0	1	0	0	1
15771	0	0	1	0	1
15772	0	1	1	0	2
15777	0	0	1	0	1
15778	0	1	1	0	2
15780	0	1	0	0	1
15781	0	1	0	1	2
15782	0	0	0	1	1
15784	0	0	1	0	1
15791	0	0	1	0	1
15796	0	1	0	0	1
15800	0	1	0	0	1
15806	0	1	0	0	1
15809	0	0	1	0	1
15810	0	0	0	1	1
15813	0	1	0	0	1
15815	0	0	1	0	1
15817	0	0	0	1	1
15819	0	0	1	0	1
15820	0	1	0	0	1
15821	0	0	1	0	1
15822	0	0	1	0	1
15823	0	1	0	0	1
15827	0	0	1	0	1
15828	0	0	1	0	1
15831	0	0	1	0	1
15833	0	0	0	1	1
15837	0	1	0	0	1
15838	0	0	1	0	1
15842	0	1	1	0	2
15846	0	1	1	0	2
15853	0	0	2	0	2
15854	0	1	0	1	2
15858	0	2	0	0	2
15862	0	0	2	0	2
15864	0	0	1	0	1
15869	0	0	1	0	1
15874	0	1	0	0	1
15875	0	0	0	1	1
15876	0	1	0	0	1
15878	0	0	1	0	1
15881	0	0	1	0	1
15885	0	0	1	0	1
15891	0	1	0	0	1
15895	0	1	0	1	2
15897	0	1	0	0	1
15901	0	0	1	0	1
15902	0	1	0	0	1
15903	0	0	0	1	1
15906	0	1	1	0	2
15910	0	0	1	0	1
15916	0	1	0	0	1
15918	0	1	0	0	1
15923	0	1	1	0	2
15926	0	0	1	0	1
15929	0	0	1	0	1
15930	0	0	0	1	1
15932	0	1	1	0	2
15935	0	1	0	0	1
15936	0	1	0	0	1
15939	0	1	1	1	3
15940	0	0	1	0	1
15941	0	1	0	0	1
15944	0	1	0	0	1
