Fragment_length	Missing_sites	CCGG-CCGG	Sum
1556	0	283	283
1557	0	282	282
1558	0	312	312
1559	0	295	295
1560	0	276	276
1561	0	283	283
1562	0	272	272
1563	0	252	252
1564	0	273	273
1565	0	281	281
1566	0	287	287
1567	0	279	279
1568	0	264	264
1569	0	291	291
1570	0	275	275
1571	0	287	287
1572	0	276	276
1573	0	293	293
1574	0	274	274
1575	0	278	278
1576	0	284	284
1577	0	286	286
1578	0	283	283
1579	0	276	276
1580	0	283	283
1581	0	297	297
1582	0	397	397
1583	0	288	288
1584	0	283	283
1585	0	311	311
1586	0	311	311
1587	0	286	286
1588	0	274	274
1589	0	266	266
1590	0	289	289
1591	0	286	286
1592	0	282	282
1593	0	269	269
1594	0	256	256
1595	0	291	291
1596	0	264	264
1597	0	270	270
1598	0	288	288
1599	0	308	308
1600	0	259	259
1601	0	274	274
1602	0	284	284
1603	0	302	302
1604	0	278	278
1605	0	231	231
1606	0	275	275
1607	0	282	282
1608	0	270	270
1609	0	255	255
1610	0	286	286
1611	0	276	276
1612	0	275	275
1613	0	285	285
1614	0	278	278
1615	0	248	248
1616	0	283	283
1617	0	266	266
1618	0	287	287
1619	0	286	286
1620	0	288	288
1621	0	260	260
1622	0	267	267
1623	0	256	256
1624	0	274	274
1625	0	272	272
1626	0	275	275
1627	0	282	282
1628	0	277	277
1629	0	270	270
1630	0	269	269
1631	0	238	238
1632	0	269	269
1633	0	282	282
1634	0	267	267
1635	0	259	259
1636	0	243	243
1637	0	267	267
1638	0	255	255
1639	0	252	252
1640	0	283	283
1641	0	273	273
1642	0	271	271
1643	0	276	276
1644	0	280	280
1645	0	281	281
1646	0	270	270
1647	0	255	255
1648	0	296	296
1649	0	271	271
1650	0	262	262
1651	0	300	300
1652	0	288	288
1653	0	347	347
1654	0	316	316
1655	0	326	326
1656	0	351	351
1657	0	765	765
1658	0	314	314
1659	0	277	277
1660	0	268	268
1661	0	251	251
1662	0	278	278
1663	0	277	277
1664	0	258	258
1665	0	278	278
1666	0	272	272
1667	0	233	233
1668	0	270	270
1669	0	265	265
1670	0	262	262
1671	0	250	250
1672	0	265	265
1673	0	280	280
1674	0	219	219
1675	0	268	268
1676	0	234	234
1677	0	229	229
1678	0	290	290
1679	0	254	254
1680	0	247	247
1681	0	251	251
1682	0	266	266
1683	0	279	279
1684	0	259	259
1685	0	283	283
1686	0	264	264
1687	0	232	232
1688	0	252	252
1689	0	245	245
1690	0	254	254
1691	0	246	246
1692	0	274	274
1693	0	232	232
1694	0	236	236
1695	0	251	251
1696	0	247	247
1697	0	287	287
1698	0	263	263
1699	0	237	237
1700	0	252	252
1701	0	239	239
1702	0	265	265
1703	0	259	259
1704	0	242	242
1705	0	250	250
1706	0	268	268
1707	0	258	258
1708	0	226	226
1709	0	249	249
1710	0	265	265
1711	0	227	227
1712	0	282	282
1713	0	218	218
1714	0	282	282
1715	0	246	246
1716	0	260	260
1717	0	231	231
1718	0	258	258
1719	0	256	256
1720	0	253	253
1721	0	245	245
1722	0	252	252
1723	0	234	234
1724	0	266	266
1725	0	247	247
1726	0	260	260
1727	0	250	250
1728	0	243	243
1729	0	278	278
1730	0	216	216
1731	0	234	234
1732	0	226	226
1733	0	253	253
1734	0	228	228
1735	0	237	237
1736	0	243	243
1737	0	260	260
1738	0	266	266
1739	0	257	257
1740	0	234	234
1741	0	246	246
1742	0	210	210
1743	0	228	228
1744	0	239	239
1745	0	259	259
1746	0	264	264
1747	0	235	235
1748	0	230	230
1749	0	244	244
1750	0	238	238
1751	0	227	227
1752	0	256	256
1753	0	235	235
1754	0	276	276
1755	0	254	254
1756	0	204	204
1757	0	238	238
1758	0	232	232
1759	0	255	255
1760	0	233	233
1761	0	241	241
1762	0	224	224
1763	0	273	273
1764	0	265	265
1765	0	237	237
1766	0	271	271
1767	0	246	246
1768	0	242	242
1769	0	249	249
1770	0	228	228
1771	0	247	247
1772	0	253	253
1773	0	251	251
1774	0	236	236
1775	0	234	234
1776	0	233	233
1777	0	254	254
1778	0	216	216
1779	0	245	245
1780	0	247	247
1781	0	235	235
1782	0	225	225
1783	0	230	230
1784	0	258	258
1785	0	271	271
1786	0	280	280
1787	0	257	257
1788	0	219	219
1789	0	245	245
1790	0	262	262
1791	0	218	218
1792	0	244	244
1793	0	216	216
1794	0	210	210
1795	0	235	235
1796	0	274	274
1797	0	243	243
1798	0	219	219
1799	0	230	230
1800	0	250	250
1801	0	241	241
1802	0	236	236
1803	0	245	245
1804	0	259	259
1805	0	250	250
1806	0	223	223
1807	0	232	232
1808	0	224	224
1809	0	252	252
1810	0	213	213
1811	0	246	246
1812	0	226	226
1813	0	231	231
1814	0	249	249
1815	0	238	238
1816	0	203	203
1817	0	219	219
1818	0	231	231
1819	0	226	226
1820	0	234	234
1821	0	229	229
1822	0	238	238
1823	0	214	214
1824	0	258	258
1825	0	244	244
1826	0	235	235
1827	0	228	228
1828	0	199	199
1829	0	218	218
1830	0	209	209
1831	0	256	256
1832	0	226	226
1833	0	236	236
1834	0	206	206
1835	0	217	217
1836	0	226	226
1837	0	202	202
1838	0	231	231
1839	0	234	234
1840	0	262	262
1841	0	242	242
1842	0	221	221
1843	0	222	222
1844	0	217	217
1845	0	212	212
1846	0	232	232
1847	0	217	217
1848	0	212	212
1849	0	211	211
1850	0	249	249
1851	0	229	229
1852	0	220	220
1853	0	205	205
1854	0	228	228
1855	0	241	241
1856	0	205	205
1857	0	230	230
1858	0	222	222
1859	0	250	250
1860	0	218	218
1861	0	207	207
1862	0	236	236
1863	0	253	253
1864	0	218	218
1865	0	235	235
1866	0	226	226
1867	0	233	233
1868	0	229	229
1869	0	230	230
1870	0	218	218
1871	0	235	235
1872	0	206	206
1873	0	215	215
1874	0	233	233
1875	0	221	221
1876	0	214	214
1877	0	226	226
1878	0	224	224
1879	0	238	238
1880	0	207	207
1881	0	204	204
1882	0	233	233
1883	0	246	246
1884	0	209	209
1885	0	229	229
1886	0	206	206
1887	0	264	264
1888	0	216	216
1889	0	217	217
1890	0	216	216
1891	0	217	217
1892	0	220	220
1893	0	237	237
1894	0	231	231
1895	0	212	212
1896	0	231	231
1897	0	230	230
1898	0	229	229
1899	0	238	238
1900	0	230	230
1901	0	204	204
1902	0	211	211
1903	0	214	214
1904	0	192	192
1905	0	197	197
1906	0	241	241
1907	0	215	215
1908	0	237	237
1909	0	242	242
1910	0	202	202
1911	0	220	220
1912	0	229	229
1913	0	217	217
1914	0	237	237
1915	0	229	229
1916	0	203	203
1917	0	242	242
1918	0	219	219
1919	0	226	226
1920	0	237	237
1921	0	213	213
1922	0	212	212
1923	0	204	204
1924	0	217	217
1925	0	230	230
1926	0	199	199
1927	0	215	215
1928	0	203	203
1929	0	206	206
1930	0	209	209
1931	0	222	222
1932	0	205	205
1933	0	205	205
1934	0	216	216
1935	0	225	225
1936	0	204	204
1937	0	239	239
1938	0	211	211
1939	0	197	197
1940	0	235	235
1941	0	203	203
1942	0	234	234
1943	0	200	200
1944	0	200	200
1945	0	212	212
1946	0	207	207
1947	0	198	198
1948	0	192	192
1949	0	229	229
1950	0	209	209
1951	0	194	194
1952	0	201	201
1953	0	192	192
1954	0	201	201
1955	0	217	217
1956	0	213	213
1957	0	215	215
1958	0	192	192
1959	0	188	188
1960	0	190	190
1961	0	208	208
1962	0	204	204
1963	0	183	183
1964	0	215	215
1965	0	200	200
1966	0	212	212
1967	0	213	213
1968	0	193	193
1969	0	198	198
1970	0	223	223
1971	0	207	207
1972	0	219	219
1973	0	187	187
1974	0	187	187
1975	0	224	224
1976	0	201	201
1977	0	184	184
1978	0	213	213
1979	0	236	236
1980	0	223	223
1981	0	216	216
1982	0	205	205
1983	0	194	194
1984	0	195	195
1985	0	164	164
1986	0	220	220
1987	0	204	204
1988	0	215	215
1989	0	217	217
1990	0	190	190
1991	0	203	203
1992	0	191	191
1993	0	175	175
1994	0	199	199
1995	0	207	207
1996	0	215	215
1997	0	195	195
1998	0	180	180
1999	0	189	189
2000	0	216	216
2001	0	205	205
2002	0	207	207
2003	0	185	185
2004	0	240	240
2005	0	198	198
2006	0	184	184
2007	0	225	225
2008	0	188	188
2009	0	179	179
2010	0	197	197
2011	0	214	214
2012	0	209	209
2013	0	217	217
2014	0	198	198
2015	0	204	204
2016	0	195	195
2017	0	207	207
2018	0	191	191
2019	0	208	208
2020	0	199	199
2021	0	192	192
2022	0	170	170
2023	0	208	208
2024	0	193	193
2025	0	229	229
2026	0	216	216
2027	0	190	190
2028	0	198	198
2029	0	197	197
2030	0	219	219
2031	0	216	216
2032	0	198	198
2033	0	192	192
2034	0	200	200
2035	0	180	180
2036	0	206	206
2037	0	178	178
2038	0	194	194
2039	0	223	223
2040	0	203	203
2041	0	207	207
2042	0	178	178
2043	0	186	186
2044	0	188	188
2045	0	183	183
2046	0	204	204
2047	0	193	193
2048	0	185	185
2049	0	209	209
2050	0	196	196
2051	0	199	199
2052	0	211	211
2053	0	180	180
2054	0	202	202
2055	0	217	217
2056	0	189	189
2057	0	190	190
2058	0	161	161
2059	0	194	194
2060	0	184	184
2061	0	191	191
2062	0	225	225
2063	0	208	208
2064	0	177	177
2065	0	200	200
2066	0	200	200
2067	0	173	173
2068	0	200	200
2069	0	210	210
2070	0	196	196
2071	0	184	184
2072	0	201	201
2073	0	208	208
2074	0	222	222
2075	0	213	213
2076	0	210	210
2077	0	173	173
2078	0	175	175
2079	0	190	190
2080	0	185	185
2081	0	200	200
2082	0	197	197
2083	0	207	207
2084	0	164	164
2085	0	199	199
2086	0	198	198
2087	0	167	167
2088	0	180	180
2089	0	198	198
2090	0	204	204
2091	0	202	202
2092	0	198	198
2093	0	206	206
2094	0	197	197
2095	0	177	177
2096	0	203	203
2097	0	203	203
2098	0	186	186
2099	0	192	192
2100	0	187	187
2101	0	186	186
2102	0	195	195
2103	0	164	164
2104	0	173	173
2105	0	183	183
2106	0	225	225
2107	0	210	210
2108	0	170	170
2109	0	187	187
2110	0	214	214
2111	0	154	154
2112	0	186	186
2113	0	185	185
2114	0	183	183
2115	0	221	221
2116	0	205	205
2117	0	181	181
2118	0	198	198
2119	0	203	203
2120	0	207	207
2121	0	202	202
2122	0	191	191
2123	0	186	186
2124	0	182	182
2125	0	213	213
2126	0	200	200
2127	0	164	164
2128	0	186	186
2129	0	205	205
2130	0	155	155
2131	0	216	216
2132	0	161	161
2133	0	162	162
2134	0	187	187
2135	0	190	190
2136	0	185	185
2137	0	193	193
2138	0	198	198
2139	0	182	182
2140	0	182	182
2141	0	187	187
2142	0	168	168
2143	0	169	169
2144	0	191	191
2145	0	167	167
2146	0	178	178
2147	0	166	166
2148	0	178	178
2149	0	172	172
2150	0	178	178
2151	0	191	191
2152	0	163	163
2153	0	167	167
2154	0	188	188
2155	0	174	174
2156	0	175	175
2157	0	164	164
2158	0	200	200
2159	0	184	184
2160	0	156	156
2161	0	186	186
2162	0	192	192
2163	0	176	176
2164	0	184	184
2165	0	202	202
2166	0	187	187
2167	0	180	180
2168	0	179	179
2169	0	188	188
2170	0	176	176
2171	0	181	181
2172	0	166	166
2173	0	185	185
2174	0	178	178
2175	0	180	180
2176	0	177	177
2177	0	193	193
2178	0	178	178
2179	0	173	173
2180	0	167	167
2181	0	206	206
2182	0	177	177
2183	0	177	177
2184	0	178	178
2185	0	183	183
2186	0	162	162
2187	0	181	181
2188	0	166	166
2189	0	196	196
2190	0	199	199
2191	0	191	191
2192	0	179	179
2193	0	191	191
2194	0	179	179
2195	0	173	173
2196	0	158	158
2197	0	191	191
2198	0	188	188
2199	0	179	179
2200	0	160	160
2201	0	186	186
2202	0	196	196
2203	0	172	172
2204	0	183	183
2205	0	159	159
2206	0	158	158
2207	0	179	179
2208	0	159	159
2209	0	180	180
2210	0	166	166
2211	0	183	183
2212	0	191	191
2213	0	171	171
2214	0	180	180
2215	0	186	186
2216	0	180	180
2217	0	167	167
2218	0	195	195
2219	0	166	166
2220	0	168	168
2221	0	197	197
2222	0	166	166
2223	0	189	189
2224	0	177	177
2225	0	174	174
2226	0	186	186
2227	0	183	183
2228	0	171	171
2229	0	188	188
2230	0	180	180
2231	0	199	199
2232	0	170	170
2233	0	156	156
2234	0	175	175
2235	0	177	177
2236	0	168	168
2237	0	166	166
2238	0	184	184
2239	0	177	177
2240	0	155	155
2241	0	182	182
2242	0	186	186
2243	0	158	158
2244	0	191	191
2245	0	191	191
2246	0	170	170
2247	0	169	169
2248	0	161	161
2249	0	181	181
2250	0	169	169
2251	0	161	161
2252	0	179	179
2253	0	143	143
2254	0	188	188
2255	0	165	165
2256	0	175	175
2257	0	171	171
2258	0	159	159
2259	0	162	162
2260	0	187	187
2261	0	155	155
2262	0	160	160
2263	0	186	186
2264	0	167	167
2265	0	166	166
2266	0	161	161
2267	0	163	163
2268	0	174	174
2269	0	165	165
2270	0	162	162
2271	0	157	157
2272	0	185	185
2273	0	145	145
2274	0	145	145
2275	0	155	155
2276	0	156	156
2277	0	162	162
2278	0	146	146
2279	0	197	197
2280	0	177	177
2281	0	177	177
2282	0	159	159
2283	0	175	175
2284	0	179	179
2285	0	188	188
2286	0	153	153
2287	0	160	160
2288	0	184	184
2289	0	168	168
2290	0	184	184
2291	0	147	147
2292	0	168	168
2293	0	176	176
2294	0	151	151
2295	0	168	168
2296	0	168	168
2297	0	168	168
2298	0	205	205
2299	0	152	152
2300	0	174	174
2301	0	155	155
2302	0	194	194
2303	0	183	183
2304	0	178	178
2305	0	156	156
2306	0	170	170
2307	0	162	162
2308	0	159	159
2309	0	156	156
2310	0	165	165
2311	0	161	161
2312	0	184	184
2313	0	182	182
2314	0	175	175
2315	0	172	172
2316	0	176	176
2317	0	171	171
2318	0	149	149
2319	0	140	140
2320	0	141	141
2321	0	167	167
2322	0	176	176
2323	0	169	169
2324	0	154	154
2325	0	164	164
2326	0	177	177
2327	0	164	164
2328	0	155	155
2329	0	155	155
2330	0	152	152
2331	0	176	176
2332	0	184	184
2333	0	172	172
2334	0	169	169
2335	0	155	155
2336	0	174	174
2337	0	167	167
2338	0	152	152
2339	0	155	155
2340	0	147	147
2341	0	156	156
2342	0	171	171
2343	0	158	158
2344	0	138	138
2345	0	165	165
2346	0	146	146
2347	0	154	154
2348	0	189	189
2349	0	178	178
2350	0	154	154
2351	0	190	190
2352	0	160	160
2353	0	165	165
2354	0	139	139
2355	0	145	145
2356	0	181	181
2357	0	173	173
2358	0	147	147
2359	0	164	164
2360	0	152	152
2361	0	180	180
2362	0	159	159
2363	0	161	161
2364	0	155	155
2365	0	148	148
2366	0	178	178
2367	0	153	153
2368	0	176	176
2369	0	133	133
2370	0	161	161
2371	0	155	155
2372	0	177	177
2373	0	150	150
2374	0	154	154
2375	0	164	164
2376	0	138	138
2377	0	163	163
2378	0	146	146
2379	0	149	149
2380	0	154	154
2381	0	174	174
2382	0	152	152
2383	0	153	153
2384	0	160	160
2385	0	154	154
2386	0	163	163
2387	0	159	159
2388	0	180	180
2389	0	165	165
2390	0	157	157
2391	0	159	159
2392	0	152	152
2393	0	152	152
2394	0	174	174
2395	0	182	182
2396	0	153	153
2397	0	153	153
2398	0	180	180
2399	0	146	146
2400	0	163	163
2401	0	167	167
2402	0	171	171
2403	0	144	144
2404	0	154	154
2405	0	130	130
2406	0	169	169
2407	0	162	162
2408	0	150	150
2409	0	162	162
2410	0	134	134
2411	0	142	142
2412	0	149	149
2413	0	134	134
2414	0	141	141
2415	0	139	139
2416	0	149	149
2417	0	172	172
2418	0	162	162
2419	0	140	140
2420	0	160	160
2421	0	130	130
2422	0	161	161
2423	0	144	144
2424	0	133	133
2425	0	157	157
2426	0	142	142
2427	0	158	158
2428	0	137	137
2429	0	174	174
2430	0	147	147
2431	0	153	153
2432	0	152	152
2433	0	141	141
2434	0	154	154
2435	0	136	136
2436	0	157	157
2437	0	157	157
2438	0	141	141
2439	0	124	124
2440	0	137	137
2441	0	130	130
2442	0	168	168
2443	0	141	141
2444	0	127	127
2445	0	142	142
2446	0	136	136
2447	0	151	151
2448	0	149	149
2449	0	147	147
2450	0	136	136
2451	0	143	143
2452	0	155	155
2453	0	137	137
2454	0	143	143
2455	0	147	147
2456	0	173	173
2457	0	154	154
2458	0	134	134
2459	0	145	145
2460	0	168	168
2461	0	167	167
2462	0	170	170
2463	0	147	147
2464	0	153	153
2465	0	151	151
2466	0	123	123
2467	0	123	123
2468	0	144	144
2469	0	153	153
2470	0	162	162
2471	0	135	135
2472	0	152	152
2473	0	143	143
2474	0	136	136
2475	0	154	154
2476	0	148	148
2477	0	135	135
2478	0	141	141
2479	0	140	140
2480	0	152	152
2481	0	141	141
2482	0	146	146
2483	0	159	159
2484	0	144	144
2485	0	155	155
2486	0	147	147
2487	0	154	154
2488	0	156	156
2489	0	154	154
2490	0	161	161
2491	0	137	137
2492	0	143	143
2493	0	157	157
2494	0	147	147
2495	0	145	145
2496	0	127	127
2497	0	129	129
2498	0	134	134
2499	0	151	151
2500	0	142	142
2501	0	129	129
2502	0	153	153
2503	0	157	157
2504	0	143	143
2505	0	143	143
2506	0	132	132
2507	0	138	138
2508	0	138	138
2509	0	157	157
2510	0	122	122
2511	0	146	146
2512	0	139	139
2513	0	159	159
2514	0	132	132
2515	0	140	140
2516	0	127	127
2517	0	131	131
2518	0	158	158
2519	0	154	154
2520	0	153	153
2521	0	149	149
2522	0	149	149
2523	0	134	134
2524	0	164	164
2525	0	164	164
2526	0	162	162
2527	0	152	152
2528	0	133	133
2529	0	129	129
2530	0	136	136
2531	0	160	160
2532	0	144	144
2533	0	133	133
2534	0	129	129
2535	0	132	132
2536	0	151	151
2537	0	131	131
2538	0	148	148
2539	0	147	147
2540	0	150	150
2541	0	145	145
2542	0	146	146
2543	0	152	152
2544	0	152	152
2545	0	139	139
2546	0	130	130
2547	0	146	146
2548	0	143	143
2549	0	140	140
2550	0	144	144
2551	0	145	145
2552	0	172	172
2553	0	134	134
2554	0	141	141
2555	0	136	136
2556	0	137	137
2557	0	144	144
2558	0	136	136
2559	0	150	150
2560	0	134	134
2561	0	139	139
2562	0	133	133
2563	0	126	126
2564	0	161	161
2565	0	135	135
2566	0	162	162
2567	0	127	127
2568	0	149	149
2569	0	142	142
2570	0	143	143
2571	0	157	157
2572	0	156	156
2573	0	116	116
2574	0	150	150
2575	0	142	142
2576	0	140	140
2577	0	127	127
2578	0	132	132
2579	0	154	154
2580	0	136	136
2581	0	139	139
2582	0	111	111
2583	0	133	133
2584	0	156	156
2585	0	132	132
2586	0	153	153
2587	0	149	149
2588	0	151	151
2589	0	136	136
2590	0	133	133
2591	0	135	135
2592	0	130	130
2593	0	130	130
2594	0	128	128
2595	0	128	128
2596	0	123	123
2597	0	130	130
2598	0	120	120
2599	0	124	124
2600	0	119	119
2601	0	145	145
2602	0	154	154
2603	0	143	143
2604	0	149	149
2605	0	118	118
2606	0	130	130
2607	0	130	130
2608	0	156	156
2609	0	146	146
2610	0	134	134
2611	0	124	124
2612	0	143	143
2613	0	143	143
2614	0	136	136
2615	0	145	145
2616	0	144	144
2617	0	137	137
2618	0	118	118
2619	0	119	119
2620	0	131	131
2621	0	115	115
2622	0	125	125
2623	0	134	134
2624	0	131	131
2625	0	140	140
2626	0	146	146
2627	0	136	136
2628	0	136	136
2629	0	146	146
2630	0	149	149
2631	0	137	137
2632	0	145	145
2633	0	137	137
2634	0	140	140
2635	0	119	119
2636	0	124	124
2637	0	120	120
2638	0	152	152
2639	0	134	134
2640	0	144	144
2641	0	130	130
2642	0	140	140
2643	0	112	112
2644	0	134	134
2645	0	130	130
2646	0	123	123
2647	0	129	129
2648	0	131	131
2649	0	132	132
2650	0	140	140
2651	0	121	121
2652	0	124	124
2653	0	137	137
2654	0	138	138
2655	0	158	158
2656	0	145	145
2657	0	142	142
2658	0	145	145
2659	0	146	146
2660	0	138	138
2661	0	146	146
2662	0	141	141
2663	0	135	135
2664	0	117	117
2665	0	136	136
2666	0	126	126
2667	0	121	121
2668	0	127	127
2669	0	126	126
2670	0	126	126
2671	0	158	158
2672	0	119	119
2673	0	138	138
2674	0	128	128
2675	0	134	134
2676	0	134	134
2677	0	147	147
2678	0	124	124
2679	0	126	126
2680	0	144	144
2681	0	133	133
2682	0	126	126
2683	0	105	105
2684	0	132	132
2685	0	132	132
2686	0	126	126
2687	0	142	142
2688	0	123	123
2689	0	127	127
2690	0	123	123
2691	0	115	115
2692	0	141	141
2693	0	139	139
2694	0	137	137
2695	0	144	144
2696	0	128	128
2697	0	143	143
2698	0	148	148
2699	0	135	135
2700	0	117	117
2701	0	141	141
2702	0	116	116
2703	0	144	144
2704	0	116	116
2705	0	116	116
2706	0	140	140
2707	0	132	132
2708	0	125	125
2709	0	125	125
2710	0	129	129
2711	0	115	115
2712	0	139	139
2713	0	133	133
2714	0	131	131
2715	0	147	147
2716	0	132	132
2717	0	117	117
2718	0	115	115
2719	0	112	112
2720	0	122	122
2721	0	133	133
2722	0	124	124
2723	0	123	123
2724	0	142	142
2725	0	123	123
2726	0	115	115
2727	0	139	139
2728	0	145	145
2729	0	123	123
2730	0	120	120
2731	0	129	129
2732	0	111	111
2733	0	105	105
2734	0	135	135
2735	0	118	118
2736	0	135	135
2737	0	124	124
2738	0	112	112
2739	0	110	110
2740	0	116	116
2741	0	119	119
2742	0	116	116
2743	0	121	121
2744	0	140	140
2745	0	133	133
2746	0	128	128
2747	0	121	121
2748	0	126	126
2749	0	116	116
2750	0	131	131
2751	0	100	100
2752	0	116	116
2753	0	117	117
2754	0	130	130
2755	0	132	132
2756	0	134	134
2757	0	131	131
2758	0	121	121
2759	0	128	128
2760	0	151	151
2761	0	131	131
2762	0	150	150
2763	0	134	134
2764	0	135	135
2765	0	142	142
2766	0	127	127
2767	0	137	137
2768	0	95	95
2769	0	128	128
2770	0	118	118
2771	0	103	103
2772	0	152	152
2773	0	145	145
2774	0	123	123
2775	0	148	148
2776	0	127	127
2777	0	127	127
2778	0	127	127
2779	0	108	108
2780	0	127	127
2781	0	143	143
2782	0	131	131
2783	0	122	122
2784	0	142	142
2785	0	115	115
2786	0	127	127
2787	0	128	128
2788	0	118	118
2789	0	142	142
2790	0	110	110
2791	0	121	121
2792	0	105	105
2793	0	118	118
2794	0	118	118
2795	0	114	114
2796	0	124	124
2797	0	126	126
2798	0	125	125
2799	0	113	113
2800	0	107	107
2801	0	133	133
2802	0	132	132
2803	0	121	121
2804	0	132	132
2805	0	97	97
2806	0	108	108
2807	0	130	130
2808	0	121	121
2809	0	128	128
2810	0	142	142
2811	0	106	106
2812	0	114	114
2813	0	128	128
2814	0	128	128
2815	0	129	129
2816	0	123	123
2817	0	116	116
2818	0	116	116
2819	0	114	114
2820	0	111	111
2821	0	127	127
2822	0	98	98
2823	0	126	126
2824	0	138	138
2825	0	105	105
2826	0	109	109
2827	0	123	123
2828	0	114	114
2829	0	111	111
2830	0	140	140
2831	0	129	129
2832	0	101	101
2833	0	128	128
2834	0	104	104
2835	0	107	107
2836	0	121	121
2837	0	125	125
2838	0	134	134
2839	0	117	117
2840	0	105	105
2841	0	119	119
2842	0	119	119
2843	0	112	112
2844	0	126	126
2845	0	123	123
2846	0	127	127
2847	0	118	118
2848	0	130	130
2849	0	121	121
2850	0	133	133
2851	0	121	121
2852	0	111	111
2853	0	122	122
2854	0	129	129
2855	0	118	118
2856	0	119	119
2857	0	92	92
2858	0	109	109
2859	0	126	126
2860	0	100	100
2861	0	116	116
2862	0	124	124
2863	0	119	119
2864	0	113	113
2865	0	113	113
2866	0	114	114
2867	0	133	133
2868	0	120	120
2869	0	107	107
2870	0	128	128
2871	0	124	124
2872	0	125	125
2873	0	107	107
2874	0	116	116
2875	0	123	123
2876	0	134	134
2877	0	131	131
2878	0	115	115
2879	0	127	127
2880	0	114	114
2881	0	109	109
2882	0	93	93
2883	0	124	124
2884	0	119	119
2885	0	128	128
2886	0	123	123
2887	0	121	121
2888	0	113	113
2889	0	117	117
2890	0	130	130
2891	0	116	116
2892	0	120	120
2893	0	122	122
2894	0	123	123
2895	0	128	128
2896	0	135	135
2897	0	136	136
2898	0	116	116
2899	0	148	148
2900	0	99	99
2901	0	135	135
2902	0	109	109
2903	0	120	120
2904	0	102	102
2905	0	130	130
2906	0	113	113
2907	0	113	113
2908	0	115	115
2909	0	104	104
2910	0	124	124
2911	0	113	113
2912	0	127	127
2913	0	128	128
2914	0	107	107
2915	0	110	110
2916	0	90	90
2917	0	127	127
2918	0	119	119
2919	0	110	110
2920	0	112	112
2921	0	103	103
2922	0	129	129
2923	0	110	110
2924	0	135	135
2925	0	122	122
2926	0	109	109
2927	0	128	128
2928	0	124	124
2929	0	115	115
2930	0	121	121
2931	0	112	112
2932	0	112	112
2933	0	121	121
2934	0	129	129
2935	0	106	106
2936	0	111	111
2937	0	137	137
2938	0	113	113
2939	0	120	120
2940	0	113	113
2941	0	115	115
2942	0	114	114
2943	0	129	129
2944	0	100	100
2945	0	109	109
2946	0	114	114
2947	0	115	115
2948	0	114	114
2949	0	102	102
2950	0	126	126
2951	0	106	106
2952	0	113	113
2953	0	121	121
2954	0	100	100
2955	0	112	112
2956	0	95	95
2957	0	127	127
2958	0	112	112
2959	0	121	121
2960	0	108	108
2961	0	106	106
2962	0	120	120
2963	0	120	120
2964	0	111	111
2965	0	111	111
2966	0	111	111
2967	0	131	131
2968	0	99	99
2969	0	140	140
2970	0	94	94
2971	0	129	129
2972	0	121	121
2973	0	104	104
2974	0	119	119
2975	0	114	114
2976	0	91	91
2977	0	113	113
2978	0	103	103
2979	0	104	104
2980	0	110	110
2981	0	110	110
2982	0	119	119
2983	0	106	106
2984	0	131	131
2985	0	123	123
2986	0	117	117
2987	0	113	113
2988	0	109	109
2989	0	114	114
2990	0	115	115
2991	0	117	117
2992	0	101	101
2993	0	109	109
2994	0	113	113
2995	0	107	107
2996	0	117	117
2997	0	108	108
2998	0	124	124
2999	0	115	115
3000	0	110	110
3001	0	99	99
3002	0	95	95
3003	0	117	117
3004	0	107	107
3005	0	105	105
3006	0	106	106
3007	0	96	96
3008	0	109	109
3009	0	133	133
3010	0	117	117
3011	0	88	88
3012	0	122	122
3013	0	117	117
3014	0	108	108
3015	0	120	120
3016	0	122	122
3017	0	94	94
3018	0	111	111
